NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
2,131,10.86270809173584,100,0.9532,2.0,2.0,0.15648980574174362,0.013544266760265392,0.005035595460371537,0.00036948598985438993,1.723116094415838e-05,1.3489708154170246e-05
2,131,51.75434589385986,1000,0.9527,3.05,3.05,0.15679797259244052,0.01424740243521888,0.004971460862593217,0.00012300961273797092,1.4911998401988637e-05,5.104773688906353e-06
2,131,460.29294514656067,10000,0.9574,2.0,2.0,0.15696839852766556,0.014739201243267146,0.005052544853904031,0.00043200644446214344,1.616911454634233e-05,9.840662390479668e-06
