NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
5,551992320,13.55033016204834,100,0.9227333333333333,7048.719999999999,7048.719999999999,0.23485155539079147,0.016640263776501626,0.0103746544231068,0.0006337692370417759,2.7894973754882812e-05,1.1434605307876789e-05
5,551992320,63.964791774749756,1000,0.9253333333333333,5701.719999999999,5701.719999999999,0.23319950970736417,0.015645050359477358,0.010260061784224077,0.0005536144636656221,2.765655517578125e-05,9.376082927321302e-06
5,551992320,572.5378830432892,10000,0.9242,1120.48,1120.48,0.23317620970986105,0.01693755669706873,0.0102149789983576,0.00058653882415811,2.9065392234108664e-05,1.5292433521077532e-05
