NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
7,2258015616000,15.609208822250366,100,0.9261333333333334,4452.93,4452.93,0.28467304056341,0.01710723044988785,0.013867183165116743,0.0005627935884946312,3.1774694269353695e-05,5.324500241486249e-06
7,2258015616000,76.19240713119507,1000,0.9250666666666667,3720.6899999999996,3720.6899999999996,0.2863652055913752,0.017941237536500003,0.013879320838234642,0.0006104755381917471,3.203478726473722e-05,6.142163989293374e-06
7,2258015616000,685.0000309944153,10000,0.9200666666666667,2077.67,2077.67,0.2872469425201416,0.016882633448352523,0.013889182697642933,0.00040801914046154693,3.3075159246271305e-05,5.782318308244803e-06
