NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
7,73598976000,16.426063060760498,100,0.9255333333333333,11640.349999999999,11640.349999999999,0.32378690892999823,0.02690026675074012,0.014531742442737926,0.0009389810523969086,3.7475065751509234e-05,1.5302352795699345e-05
7,73598976000,80.5021800994873,1000,0.9270666666666667,3224.39,3224.39,0.29791398481889203,0.01700823242252736,0.017304940657182175,0.009872728127034417,3.311850807883523e-05,1.2768383730762835e-05
7,73598976000,679.5029067993164,10000,0.9251333333333334,1482.46,1482.46,0.29015625606883655,0.01707669386779195,0.013986414129083807,0.0007487552780027041,3.294511274857955e-05,1.451732921995159e-05
