NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
7,73598976000,9.167123079299927,100000,0.925,32042.809999999998,0.3122351884841919,0.02371872830539248,0.014413857460021972,0.0007876032845182225,6.082057952880859e-05,6.0358944232407114e-05
