NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
5,20037600,8.419947862625122,100000,0.9240666666666667,4471.35,0.2540396451950073,0.019477189456725972,0.010521888732910156,0.0006673575124787925,5.0973892211914065e-05,5.0444864169085574e-05
