NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
7,21852923904000,6.635498046875,10,0.9229333333333334,2142.123,0.2958762407302856,0.019329338551836748,0.014477109909057618,0.001324821032298956,5.888938903808594e-05,6.0695301780409805e-05
