NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
4,42000,5.454943895339966,10,0.9227333333333333,inf,0.2266612768173218,0.019461699671869757,0.008800745010375977,0.0007455094229112943,4.739761352539063e-05,6.255494719052054e-05
