NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
5,20037600,570.7459790706635,10000,0.9216,981.48,981.48,0.23262797702442517,0.015204532893758246,0.010191570628773083,0.0004151585340362922,3.1189485029740766e-05,2.1168615791049338e-05
