NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
8,1106373600000,9.203533172607422,100000,0.9252666666666667,3495.17,0.3276803016662598,0.02116464566636851,0.016581344604492187,0.0015896186175233453,6.036758422851562e-05,5.0066857099991103e-05
