NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
8,2702554398720000,8.23676609992981,10,0.9255333333333333,23083.61,0.3275094270706177,0.023525454446654187,0.016865229606628417,0.0018528034174562552,5.9437751770019534e-05,5.944211257563505e-05
