NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
4,17625600,8.549172163009644,100000,0.9284666666666667,2544.67,0.2283712863922119,0.02006993774239338,0.008990025520324707,0.001062069307446872,4.761219024658203e-05,4.5678044315132786e-05
