NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
5,551992320,8.121152877807617,100000,0.9218666666666666,7740.08,0.24565672874450684,0.019619832331252342,0.010848212242126464,0.0013547326129632162,4.6205520629882815e-05,3.452623731589138e-05
