NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
5,20037600,5.748610973358154,10,0.9245333333333333,5303.1,0.24431941509246827,0.019894832507724124,0.010751557350158692,0.000983289608655425,5.5789947509765625e-05,5.482559514777939e-05
