NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
6,735989760,8.788238048553467,100000,0.9249333333333334,4639.97,0.27859010696411135,0.01956867979311734,0.012588596343994141,0.0011920256462202054,5.033016204833984e-05,3.738984876522821e-05
