NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
4,206220300,59.73823308944702,1000,0.9268666666666666,2317.3199999999997,2317.3199999999997,0.2100580172105269,0.015502345900524853,0.00846563686024059,0.0003981327490998978,2.3386695168235086e-05,6.016515010115735e-06
