NumComponents,SearchSpaceSize,TotalComputeTime,HSIterations,Availability,Cost,Loss,MeanSingleInferenceTime,StdSingleInferenceTime,MeanSingleBuildBNTime,StdSingleBuildBNTime,MeanSingleBuildAppTime,StdSingleBuildAppTime
5,340200,13.34506607055664,100,0.9245333333333333,339.244,339.244,0.23171041228554465,0.01585615141846711,0.010223041881214489,0.00048069659303343797,2.6204369284889914e-05,1.040259087824081e-05
